cluster,Alveolar_macrophages;lung,Astrocytes;brain,B_cells;adipose_tissue,B_cells;bone_marrow,B_cells;breast,B_cells;liver,B_cells;lung,B_cells;muscle_organ,B_cells;spleen,Basal_cells;breast,Basal_cells_of_epidermis;skin_of_body,Basal_cells_of_epidermis;tongue,Basophils;bone_marrow,Bergmann_glial_cells;brain,Bladder_cells;urinary_bladder,Bladder_urothelial_cells;urinary_bladder,Blood_cells;trachea,Brain_pericytes;brain,Cardiomyocytes;heart,Cardiomyocytes;vasculature,Ciliated_columnar_cells_of_tracheobronchial_tree;lung,Classical_monocytes;lung,Common_lymphoid_progenitors;bone_marrow,Dendritic_cells;spleen,Double-negative_thymic_pro-T_cells;thymus,Ductal_epithelial_cells;liver,Early_pro-B_cells;bone_marrow,Epithelial_brush_cells;colon,Fraction_A_pre-pro_B_cells;bone_marrow,Kupffer_cell;liver,Langerhans_cell;tongue,Not_Annotated;adipose_tissue,Not_Annotated;heart,Not_Annotated;lung,Not_Annotated;muscle_organ,Not_Annotated;trachea,Not_Annotated;vasculature,Slamf1-negative_multipotent_progenitor_cells;bone_marrow,Slamf1-positive_multipotent_progenitor_cells;bone_marrow,T_cells;adipose_tissue,T_cells;bone_marrow,T_cells;breast,T_cells;lung,T_cells;muscle_organ,T_cells;spleen,collecting_duct_epithelial_cells;kidney,colon_epithelial_cells;colon,colon_goblet_cells;colon,endocardial_cells;heart,endocardial_cells;vasculature,endothelial_cells;adipose_tissue,endothelial_cells;brain,endothelial_cells;breast,endothelial_cells;heart,endothelial_cells;kidney,endothelial_cells;muscle_organ,endothelial_cells;pancreas,endothelial_cells;trachea,endothelial_cells;urinary_bladder,endothelial_cells;vasculature,enterocytes;colon,enteroendocrine_cells;colon,epidermal_cells;skin_of_body,epithelial_cells;trachea,epithelial_cells_of_proximal_tubule;kidney,erythroblasts;bone_marrow,erythrocytes;vasculature,fibroblasts;heart,fibroblasts;vasculature,granulocyte_monocyte_progenitor_cells;bone_marrow,granulocytes;bone_marrow,granulocytopoietic_cells;bone_marrow,hematopoietic_precursor_cells;bone_marrow,hepatocytes;liver,immature_B_cells;bone_marrow,immature_NK_T_cells;bone_marrow,immature_T_cells;bone_marrow,immature_T_cells;thymus,immature_natural_killer_cells;bone_marrow,keratinocyte_stem_cells;skin_of_body,keratinocytes;tongue,kidney_capillary_endothelial_cells;kidney,kidney_cells;kidney,late_pro-B_cells;bone_marrow,leukocytes;heart,leukocytes;kidney,leukocytes;liver,leukocytes;lung,leukocytes;pancreas,leukocytes;skin_of_body,leukocytes;thymus,leukocytes;urinary_bladder,loop_of_Henle_ascending_limb_epithelial_cells;kidney,luminal_epithelial_cells_of_mammary_gland;breast,lung_endothelial_cells;lung,lung_epithelial_cells;lung,lymphocytes;muscle_organ,macrophages;bone_marrow,macrophages;brain,macrophages;breast,macrophages;kidney,macrophages;muscle_organ,macrophages;spleen,mast_cells;lung,mature_natural_killer_cells;bone_marrow,megakaryocyte-erythroid_progenitor_cells;bone_marrow,mesangial_cells;kidney,mesenchymal_cells;trachea,mesenchymal_stem_cells;muscle_organ,mesenchymal_stem_cells_of_adipose;adipose_tissue,microglia;brain,monocytes;bone_marrow,monocytes;lung,myeloid_cells;adipose_tissue,myeloid_cells;lung,myofibroblasts;heart,naive_B_cells;bone_marrow,natural_killer_cells;adipose_tissue,natural_killer_cells;liver,natural_killer_cells;lung,natural_killer_cells;spleen,neuroendocrine_cells;trachea,neurons;brain,non-classical_monocytes;lung,oligodendrocyte_precursor_cells;brain,oligodendrocytes;brain,pancreatic_A_cells;pancreas,pancreatic_D_cells;pancreas,pancreatic_PP_cells;pancreas,pancreatic_acinar_cells;pancreas,pancreatic_beta_cells;pancreas,pancreatic_ductal_cells;pancreas,pancreatic_stellate_cells;pancreas,pre-natural_killer_cells;bone_marrow,precursor_B_cells;bone_marrow,proerythroblasts;bone_marrow,professional_antigen_presenting_cells;vasculature,promonocytes;bone_marrow,proximal_straight_tubule_epithelial_cells;kidney,regulatory_T_cells;bone_marrow,sinusoidal_endothelial_cells;liver,skeletal_muscle_satellite_cells;muscle_organ,skeletal_muscle_satellite_stem_cells;muscle_organ,smooth_muscle_cells;heart,stem_cells_of_epidermis;skin_of_body,stromal_cells;breast,stromal_cells;lung,type_II_pneumocytes;lung
mature_natural_killer_cells;bone_marrow_TRUE,18,16,25,25,25,25,25,25,25,9,9,9,7,20,4,1,19,11,9,9,2,22,12,25,22,17,9,0,7,18,9,0,0,0,0,0,0,21,21,25,25,25,25,25,25,17,17,5,2,2,22,22,22,22,22,22,22,22,22,22,9,2,16,23,17,7,19,22,22,22,19,0,1,20,9,23,22,22,23,22,16,5,8,7,24,24,24,24,24,24,24,24,17,17,18,18,25,25,25,25,25,25,25,22,23,6,5,7,23,23,19,23,23,22,22,12,20,23,23,23,23,2,21,22,1,12,1,0,0,6,3,1,2,23,19,1,22,2,17,16,18,0,21,12,21,22,22,5
megakaryocyte-erythroid_progenitor_cells;bone_marrow_TRUE,20,20,23,23,23,23,23,23,23,17,16,16,7,20,4,2,21,12,20,20,4,21,13,21,20,20,7,1,6,18,8,0,0,0,0,0,0,24,24,24,24,24,24,24,24,20,20,9,1,1,21,21,21,21,21,21,21,21,21,21,10,6,16,23,20,10,21,22,22,24,17,0,2,23,4,23,20,20,23,24,20,8,15,6,23,23,23,23,23,23,23,23,20,20,18,20,24,24,24,24,24,24,24,18,23,6,10,9,20,20,16,22,22,17,17,9,17,23,23,23,23,3,22,21,6,13,5,1,2,7,9,1,9,23,13,4,23,0,20,13,18,1,24,11,24,17,17,3
mesangial_cells;kidney_TRUE,22,21,25,25,25,25,25,25,25,17,15,15,7,22,3,1,21,13,22,22,2,18,7,20,19,21,4,0,3,17,14,0,0,0,0,0,0,23,23,22,22,22,22,22,22,21,21,10,3,3,23,23,23,23,23,23,23,23,23,23,6,3,18,23,21,10,21,24,24,24,18,0,3,22,2,22,19,19,21,23,18,5,15,3,25,25,25,25,25,25,25,25,21,21,22,21,23,24,24,24,24,24,24,18,21,7,17,12,24,22,20,20,20,20,20,16,15,21,21,21,21,8,24,18,4,11,2,0,0,10,2,3,5,21,20,1,24,0,21,14,22,0,23,17,23,19,19,4
mesenchymal_cells;trachea_TRUE,16,17,22,22,22,22,22,22,22,15,15,15,4,17,3,0,17,13,17,17,3,19,14,16,13,18,4,0,3,15,10,0,0,0,0,0,0,20,20,17,17,17,17,17,17,18,18,8,4,4,22,22,22,22,22,22,22,22,22,22,7,2,17,21,18,7,17,20,20,22,15,0,1,21,1,17,13,13,16,21,17,8,10,3,21,21,21,21,21,21,21,21,18,18,20,19,22,22,22,22,22,22,22,15,16,5,7,16,20,19,17,19,19,13,13,15,11,16,16,16,16,7,22,19,10,12,0,0,0,7,6,3,6,16,12,1,22,1,18,11,21,1,20,16,20,18,18,5
mesenchymal_stem_cells;muscle_organ_TRUE,22,22,25,25,25,25,25,25,25,16,16,16,10,22,3,0,20,17,20,20,2,21,9,21,16,21,6,1,4,18,9,0,0,0,0,0,0,23,23,24,24,24,24,24,24,21,21,11,4,4,22,22,22,22,22,22,22,22,22,22,10,4,19,22,21,12,20,24,24,24,20,0,3,22,5,22,16,16,22,23,20,11,15,4,24,24,24,24,24,24,24,24,21,21,22,21,25,24,24,24,24,24,24,18,22,10,15,19,23,23,19,22,22,22,22,20,15,22,22,22,22,5,23,21,11,13,0,0,0,11,7,0,10,22,18,1,23,0,21,13,22,0,23,19,23,22,22,5
mesenchymal_stem_cells_of_adipose;adipose_tissue_TRUE,24,23,24,24,24,24,24,24,24,18,18,18,10,22,8,1,22,19,21,21,5,21,15,22,21,23,9,2,7,20,15,0,0,0,0,0,0,24,24,25,25,25,25,25,25,23,23,12,6,6,24,24,24,24,24,24,24,24,24,24,11,6,20,24,23,11,22,25,25,24,23,0,6,22,7,25,21,21,24,24,23,15,18,7,24,24,24,24,24,24,24,24,23,23,23,23,25,25,25,25,25,25,25,21,24,11,16,21,23,23,20,23,23,22,22,22,20,24,24,24,24,7,24,21,12,17,2,0,0,12,11,1,13,24,21,1,23,3,23,18,23,2,24,21,24,25,25,11
microglia;brain_TRUE,21,24,25,25,25,25,25,25,25,18,18,18,13,23,0,0,24,19,15,15,1,24,13,25,23,20,6,0,3,21,16,0,0,0,0,0,0,23,23,25,25,25,25,25,25,20,20,9,0,0,24,24,24,24,24,24,24,24,24,24,12,2,14,24,20,7,24,23,23,24,21,0,6,23,5,25,23,23,23,23,18,5,12,3,24,24,24,24,24,24,24,24,20,20,21,21,25,25,25,25,25,25,25,24,23,8,10,13,21,20,25,25,25,24,24,13,21,23,23,23,23,4,24,24,13,17,0,0,0,9,4,0,5,23,18,1,22,1,20,18,21,0,23,13,23,20,20,6
monocytes;bone_marrow_TRUE,21,21,24,24,24,24,24,24,24,17,16,16,13,23,1,0,23,15,19,19,6,24,16,23,22,23,5,0,5,20,16,0,0,0,0,0,0,24,24,24,24,24,24,24,24,23,23,11,1,1,24,24,24,24,24,24,24,24,24,24,12,5,20,24,23,9,23,22,22,25,21,0,3,20,7,25,22,22,25,24,24,10,13,5,25,25,25,25,25,25,25,25,23,23,23,23,25,25,25,25,25,25,25,22,25,7,10,12,20,20,23,24,24,21,21,15,18,25,25,25,25,4,23,24,5,13,0,0,0,8,7,0,10,25,18,0,23,0,23,20,23,0,24,16,24,20,20,8
monocytes;lung_TRUE,23,24,25,25,25,25,25,25,25,14,13,13,14,23,4,0,23,15,17,17,2,24,14,23,23,21,7,1,5,19,14,0,0,0,0,0,0,22,22,25,25,25,25,25,25,21,21,10,0,0,24,24,24,24,24,24,24,24,24,24,13,5,20,23,21,9,23,20,20,25,22,0,6,23,7,24,23,23,24,22,19,8,12,5,25,25,25,25,25,25,25,25,21,21,22,21,25,25,25,25,25,25,25,21,24,10,12,12,22,22,23,25,25,24,24,12,20,24,24,24,24,3,24,24,8,9,2,0,0,9,6,0,7,24,19,1,25,1,21,19,22,0,22,14,22,21,21,8
myeloid_cells;adipose_tissue_TRUE,22,24,25,25,25,25,25,25,25,9,8,8,11,22,2,1,21,10,15,15,4,24,13,25,21,23,13,0,6,17,12,0,0,0,0,0,0,24,24,25,25,25,25,25,25,23,23,11,2,2,24,24,24,24,24,24,24,24,24,24,16,10,17,24,23,5,21,20,20,25,20,0,3,22,8,24,21,21,24,24,18,8,6,9,24,24,24,24,24,24,24,24,23,23,21,23,25,25,25,25,25,25,25,24,24,5,6,10,21,21,25,25,25,21,21,13,20,24,24,24,24,4,23,24,3,13,3,0,0,5,6,1,7,24,15,3,25,2,23,20,21,0,24,17,24,20,20,6
myeloid_cells;lung_TRUE,21,21,25,25,25,25,25,25,25,13,13,13,10,21,3,1,22,11,17,17,2,23,12,24,19,24,9,0,6,14,10,0,0,0,0,0,0,24,24,22,22,22,22,22,22,24,24,8,2,2,25,25,25,25,25,25,25,25,25,25,16,7,17,24,24,9,22,21,21,25,20,0,6,19,13,24,19,19,24,24,18,4,11,9,25,25,25,25,25,25,25,25,24,24,21,24,25,25,25,25,25,25,25,21,24,8,6,10,19,19,20,25,25,20,20,11,21,24,24,24,24,6,23,23,8,11,2,0,0,9,7,1,6,24,17,4,25,2,24,18,21,0,24,15,24,18,18,5
myofibroblasts;heart_TRUE,22,21,24,24,24,24,24,24,24,16,14,14,3,24,3,1,24,20,23,23,0,19,8,19,16,19,4,0,3,16,7,0,0,0,0,0,0,25,25,23,23,23,23,23,23,19,19,8,6,6,25,25,25,25,25,25,25,25,25,25,6,2,13,25,19,6,24,22,22,25,16,0,1,22,1,23,16,16,22,25,17,6,13,3,22,22,22,22,22,22,22,22,19,19,24,19,22,23,23,23,23,23,23,15,22,6,14,12,23,23,14,21,21,18,18,17,16,22,22,22,22,8,25,19,8,11,1,0,0,7,6,1,7,22,14,0,25,1,19,11,24,0,25,17,25,20,20,6
naive_B_cells;bone_marrow_TRUE,17,16,22,22,22,22,22,22,22,14,14,14,9,19,4,1,19,12,10,10,2,20,10,22,20,18,13,0,8,15,9,0,0,0,0,0,0,20,20,22,22,22,22,22,22,18,18,5,1,1,20,20,20,20,20,20,20,20,20,20,13,5,14,20,18,11,19,19,19,22,16,0,4,20,14,21,20,20,21,21,13,5,7,11,22,22,22,22,22,22,22,22,18,18,19,18,22,22,22,22,22,22,22,20,21,8,8,10,19,19,20,21,21,21,21,11,18,21,21,21,21,3,19,20,5,12,3,0,0,7,6,2,4,21,16,2,22,2,18,15,19,1,20,12,20,20,20,6
natural_killer_cells;adipose_tissue_TRUE,22,19,25,25,25,25,25,25,25,12,12,12,11,19,3,1,22,12,13,13,1,23,14,25,24,18,11,0,8,17,12,0,0,0,0,0,0,22,22,25,25,25,25,25,25,18,18,7,1,1,21,21,21,21,21,21,21,21,21,21,11,2,18,24,18,8,22,22,22,23,19,0,4,21,7,24,24,24,24,22,17,6,9,8,24,24,24,24,24,24,24,24,18,18,17,19,25,24,24,24,24,24,24,21,24,6,6,7,24,23,20,23,23,22,22,13,21,24,24,24,24,3,21,23,3,13,2,0,0,6,5,1,2,24,20,1,23,3,18,19,17,0,22,15,22,22,22,6
natural_killer_cells;liver_TRUE,19,18,25,25,25,25,25,25,25,13,12,12,12,21,5,1,20,8,15,15,2,21,11,23,21,18,11,0,8,16,9,0,0,0,0,0,0,22,22,25,25,25,25,25,25,18,18,8,2,2,21,21,21,21,21,21,21,21,21,21,10,3,17,23,18,11,20,21,21,22,19,0,4,20,7,22,21,21,22,23,16,7,10,8,23,23,23,23,23,23,23,23,18,18,19,18,24,24,24,24,24,24,24,21,22,6,9,11,21,20,21,21,21,22,22,12,19,22,22,22,22,2,23,21,6,14,5,0,0,10,6,1,4,22,17,2,21,2,18,17,19,0,22,10,22,20,20,6
natural_killer_cells;lung_TRUE,20,18,25,25,25,25,25,25,25,8,8,8,8,19,2,0,21,10,14,14,1,23,11,23,22,20,8,1,5,20,10,0,0,0,0,0,0,22,22,24,24,24,24,24,24,20,20,5,2,2,22,22,22,22,22,22,22,22,22,22,12,2,16,24,20,6,21,22,22,23,20,0,6,19,6,24,22,22,23,22,19,3,9,5,24,24,24,24,24,24,24,24,20,20,18,21,25,25,25,25,25,25,25,21,23,4,6,6,22,22,22,24,24,19,19,12,19,23,23,23,23,7,21,23,6,11,1,0,0,6,6,0,3,23,19,1,22,1,20,15,18,0,22,14,22,21,21,3
natural_killer_cells;spleen_TRUE,20,17,25,25,25,25,25,25,25,7,7,7,9,19,3,0,21,11,13,13,1,23,11,23,22,20,8,1,5,20,10,0,0,0,0,0,0,22,22,24,24,24,24,24,24,20,20,6,2,2,22,22,22,22,22,22,22,22,22,22,11,3,15,24,20,6,21,22,22,23,19,0,6,19,7,24,22,22,23,22,18,4,9,5,24,24,24,24,24,24,24,24,20,20,18,21,25,25,25,25,25,25,25,21,23,6,7,6,23,23,21,24,24,19,19,12,19,23,23,23,23,6,20,23,6,11,2,0,0,7,6,0,3,23,19,1,22,1,20,16,18,0,22,14,22,21,21,3
neuroendocrine_cells;trachea_TRUE,24,22,25,25,25,25,25,25,25,17,17,17,9,23,6,2,24,14,21,21,2,22,14,22,19,24,9,1,7,20,13,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,24,10,2,2,23,23,23,23,23,23,23,23,23,23,9,3,20,24,24,10,24,25,25,25,22,0,2,24,6,24,19,19,24,24,19,10,15,7,24,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,18,24,5,13,13,23,23,22,24,24,20,20,16,15,24,24,24,24,7,24,22,7,15,2,0,0,11,9,1,12,24,21,1,25,0,24,14,23,1,24,19,24,20,20,3
neurons;brain_TRUE,22,24,24,24,24,24,24,24,24,14,14,14,6,25,4,2,21,9,18,18,2,19,5,20,17,20,2,2,1,16,7,0,0,0,0,0,0,24,24,23,23,23,23,23,23,20,20,10,1,1,23,23,23,23,23,23,23,23,23,23,6,4,18,22,20,11,21,24,24,25,15,0,0,23,2,22,17,17,20,24,17,6,16,1,23,23,23,23,23,23,23,23,20,20,21,20,24,23,23,23,23,23,23,12,20,4,9,10,23,22,21,21,21,15,15,12,12,20,20,20,20,7,25,19,6,16,3,0,1,9,8,1,8,20,16,1,25,0,20,10,21,1,24,13,24,17,17,2
non-classical_monocytes;lung_TRUE,20,20,24,24,24,24,24,24,24,12,12,12,13,21,4,0,22,14,18,18,3,23,13,23,21,20,7,0,6,19,16,0,0,0,0,0,0,20,20,23,23,23,23,23,23,20,20,9,0,0,21,21,21,21,21,21,21,21,21,21,13,5,18,22,20,11,22,21,21,24,23,0,7,19,7,22,21,21,21,20,18,7,15,6,23,23,23,23,23,23,23,23,20,20,21,20,23,24,24,24,24,24,24,22,21,10,11,9,20,20,20,24,24,24,24,10,17,21,21,21,21,7,23,23,8,11,2,0,0,11,7,0,9,21,18,1,22,1,20,17,21,0,20,13,20,18,18,5
oligodendrocyte_precursor_cells;brain_TRUE,19,25,25,25,25,25,25,25,25,17,17,17,5,25,3,0,22,13,13,13,5,17,6,19,16,17,1,1,0,13,8,0,0,0,0,0,0,25,25,23,23,23,23,23,23,17,17,6,3,3,21,21,21,21,21,21,21,21,21,21,5,3,14,20,17,7,22,22,22,25,15,0,2,18,0,21,16,16,20,25,15,5,14,0,22,22,22,22,22,22,22,22,17,17,18,17,25,23,23,23,23,23,23,16,20,3,5,12,22,22,20,20,20,12,12,10,12,20,20,20,20,9,25,17,12,18,2,0,0,6,6,0,6,20,14,0,23,0,17,11,18,0,25,9,25,19,19,2
oligodendrocytes;brain_TRUE,16,24,23,23,23,23,23,23,23,15,14,14,8,22,1,1,22,14,18,18,5,19,8,18,18,18,3,2,2,16,11,0,0,0,0,0,0,23,23,23,23,23,23,23,23,18,18,10,2,2,19,19,19,19,19,19,19,19,19,19,12,7,19,22,18,9,22,23,23,23,17,0,1,22,3,22,18,18,21,23,19,7,13,2,24,24,24,24,24,24,24,24,18,18,18,18,23,22,22,22,22,22,22,19,21,9,16,14,21,21,21,23,23,18,18,11,17,21,21,21,21,5,24,19,13,20,0,0,1,13,8,0,7,21,16,0,22,0,18,12,18,2,23,11,23,20,20,2
pancreatic_A_cells;pancreas_TRUE,19,18,20,20,20,20,20,20,20,12,11,11,4,20,2,0,18,7,15,15,4,14,7,16,13,17,5,2,2,11,7,0,0,0,0,0,0,22,22,20,20,20,20,20,20,16,16,9,0,0,19,19,19,19,19,19,19,19,19,19,10,14,10,20,16,8,18,16,16,22,18,0,1,17,2,18,13,13,17,22,13,5,9,2,21,21,21,21,21,21,21,21,16,16,17,16,21,21,21,21,21,21,21,14,17,3,7,9,17,16,10,16,16,11,11,10,12,17,17,17,17,13,21,14,4,10,9,0,0,9,16,3,9,17,14,0,21,0,16,12,17,0,22,8,22,16,16,3
pancreatic_D_cells;pancreas_TRUE,20,21,23,23,23,23,23,23,23,12,9,9,6,22,2,0,18,8,14,14,6,13,9,15,14,18,4,3,1,9,7,0,0,0,0,0,0,23,23,20,20,20,20,20,20,17,17,11,1,1,20,20,20,20,20,20,20,20,20,20,12,16,9,21,17,6,18,19,19,24,17,1,0,18,2,19,14,14,18,23,16,6,11,1,23,23,23,23,23,23,23,23,17,17,17,17,23,21,21,21,21,21,21,15,18,4,6,8,20,19,13,15,15,10,10,9,12,18,18,18,18,18,22,13,7,12,11,1,3,9,17,2,7,18,14,0,23,0,17,12,17,0,23,8,23,14,14,3
pancreatic_PP_cells;pancreas_TRUE,19,18,20,20,20,20,20,20,20,10,9,9,4,19,2,0,15,8,12,12,3,10,9,12,11,17,3,4,1,9,8,0,0,0,0,0,0,21,21,19,19,19,19,19,19,16,16,10,3,3,19,19,19,19,19,19,19,19,19,19,12,16,9,19,16,7,15,18,18,21,15,0,0,17,2,17,11,11,16,21,14,6,10,1,20,20,20,20,20,20,20,20,16,16,15,16,21,20,20,20,20,20,20,13,16,4,6,10,16,15,10,13,13,12,12,11,8,16,16,16,16,11,21,10,6,10,10,1,2,8,15,3,5,16,14,0,21,1,16,10,15,0,21,8,21,14,14,4
pancreatic_acinar_cells;pancreas_TRUE,15,12,20,20,20,20,20,20,20,7,6,6,7,17,3,1,19,5,14,14,4,17,9,21,18,20,4,0,3,10,7,0,0,0,0,0,0,20,20,24,24,24,24,24,24,20,20,14,1,1,18,18,18,18,18,18,18,18,18,18,20,7,13,24,20,9,19,16,16,21,17,0,2,20,4,21,18,18,15,20,13,7,9,3,23,23,23,23,23,23,23,23,20,20,14,20,21,24,24,24,24,24,24,21,15,4,8,9,16,16,9,18,18,10,10,7,12,15,15,15,15,4,19,17,6,7,5,0,0,20,12,2,8,15,10,2,22,0,20,13,14,1,20,8,20,13,13,4
pancreatic_beta_cells;pancreas_TRUE,21,19,24,24,24,24,24,24,24,12,11,11,4,21,2,0,21,9,16,16,1,15,9,17,14,19,3,2,1,10,10,0,0,0,0,0,0,25,25,23,23,23,23,23,23,18,18,12,0,0,23,23,23,23,23,23,23,23,23,23,11,15,11,24,18,4,21,23,23,25,17,0,0,20,3,21,14,14,19,25,13,5,9,1,23,23,23,23,23,23,23,23,18,18,19,18,23,22,22,22,22,22,22,15,19,2,8,9,20,19,11,17,17,11,11,8,11,19,19,19,19,14,22,15,6,10,12,1,3,10,20,2,6,19,16,0,22,0,18,14,19,0,25,9,25,17,17,3
pancreatic_ductal_cells;pancreas_TRUE,21,17,22,22,22,22,22,22,22,16,16,16,9,18,6,1,21,10,17,17,5,17,11,19,18,18,7,2,5,16,9,0,0,0,0,0,0,18,18,19,19,19,19,19,19,17,17,13,5,5,20,20,20,20,20,20,20,20,20,20,17,7,19,23,17,11,21,22,22,20,19,0,5,23,8,21,18,18,20,19,19,10,14,5,21,21,21,21,21,21,21,21,17,17,17,17,21,20,20,20,20,20,20,19,20,9,13,13,20,20,17,20,20,17,17,13,16,20,20,20,20,10,20,17,6,11,6,2,0,10,9,1,10,20,19,1,20,0,17,15,18,0,18,17,18,19,19,9
pancreatic_stellate_cells;pancreas_TRUE,22,19,24,24,24,24,24,24,24,17,16,16,6,21,3,0,21,16,17,17,3,21,7,18,16,20,9,0,5,16,7,0,0,0,0,0,0,21,21,24,24,24,24,24,24,20,20,11,1,1,24,24,24,24,24,24,24,24,24,24,11,4,17,23,20,8,21,21,21,22,16,0,3,20,5,22,16,16,19,21,17,11,11,5,22,22,22,22,22,22,22,22,20,20,19,20,23,24,24,24,24,24,24,16,19,5,14,19,21,21,15,22,22,20,20,16,11,19,19,19,19,3,24,21,7,13,0,0,0,8,7,2,7,19,17,0,18,1,20,8,19,1,21,18,21,21,21,5
pre-natural_killer_cells;bone_marrow_TRUE,21,18,23,23,23,23,23,23,23,16,15,15,9,20,5,2,23,10,16,16,3,20,12,20,21,22,10,1,7,15,10,0,0,0,0,0,0,23,23,24,24,24,24,24,24,22,22,6,2,2,23,23,23,23,23,23,23,23,23,23,12,2,14,24,22,12,23,24,24,24,16,0,1,22,6,22,21,21,22,23,19,8,10,7,24,24,24,24,24,24,24,24,22,22,19,23,24,24,24,24,24,24,24,17,22,4,7,13,21,21,13,21,21,16,16,12,19,22,22,22,22,3,23,20,4,11,5,1,0,8,4,1,4,22,19,1,24,1,22,15,19,0,23,12,23,20,20,4
precursor_B_cells;bone_marrow_TRUE,18,15,24,24,24,24,24,24,24,13,13,13,10,17,0,0,22,6,12,12,1,21,11,21,21,17,14,1,14,15,10,0,0,0,0,0,0,22,22,24,24,24,24,24,24,17,17,9,2,2,20,20,20,20,20,20,20,20,20,20,11,4,12,20,17,13,22,17,17,22,14,0,2,17,17,23,21,21,21,22,12,3,8,14,22,22,22,22,22,22,22,22,17,17,16,18,22,22,22,22,22,22,22,16,21,9,8,7,16,16,14,21,21,20,20,9,19,21,21,21,21,4,21,21,4,9,3,0,0,6,5,0,6,21,21,1,22,1,17,15,16,0,22,11,22,15,15,1
proerythroblasts;bone_marrow_TRUE,16,17,23,23,23,23,23,23,23,18,17,17,6,22,1,0,25,4,14,14,0,21,10,17,15,19,4,0,3,17,10,0,0,0,0,0,0,22,22,22,22,22,22,22,22,19,19,7,1,1,25,25,25,25,25,25,25,25,25,25,12,4,15,23,19,20,25,22,22,24,22,0,1,25,1,22,15,15,21,22,16,5,14,3,23,23,23,23,23,23,23,23,19,19,21,19,24,23,23,23,23,23,23,14,21,11,7,7,20,20,13,24,24,17,17,6,15,21,21,21,21,3,24,21,5,8,0,0,0,7,4,0,5,21,15,4,24,0,19,9,21,0,22,10,22,19,19,1
professional_antigen_presenting_cells;vasculature_TRUE,20,23,25,25,25,25,25,25,25,10,9,9,8,17,5,1,20,9,14,14,2,21,12,22,19,22,9,0,4,14,9,0,0,0,0,0,0,23,23,24,24,24,24,24,24,22,22,7,2,2,22,22,22,22,22,22,22,22,22,22,15,8,14,24,22,8,20,19,19,24,17,0,3,18,8,24,19,19,24,23,15,4,9,7,24,24,24,24,24,24,24,24,22,22,16,22,24,24,24,24,24,24,24,20,24,4,5,10,22,22,22,23,23,19,19,10,18,24,24,24,24,2,22,21,4,9,5,0,0,6,5,1,3,24,15,2,24,1,22,18,16,0,23,13,23,20,20,5
promonocytes;bone_marrow_TRUE,20,17,24,24,24,24,24,24,24,12,11,11,10,22,1,0,22,8,17,17,1,24,11,22,20,23,4,0,2,14,9,0,0,0,0,0,0,23,23,23,23,23,23,23,23,23,23,6,1,1,23,23,23,23,23,23,23,23,23,23,8,1,15,24,23,6,22,21,21,25,17,0,2,20,4,24,20,20,23,23,22,5,11,3,24,24,24,24,24,24,24,24,23,23,19,23,25,24,24,24,24,24,24,16,23,5,4,8,20,20,19,24,24,18,18,11,11,23,23,23,23,4,22,24,5,9,1,0,0,6,4,0,3,23,14,0,22,0,23,13,19,0,23,8,23,15,15,5
proximal_straight_tubule_epithelial_cells;kidney_TRUE,19,18,23,23,23,23,23,23,23,14,13,13,6,17,5,0,20,8,17,17,2,18,11,17,19,20,3,2,2,16,9,0,0,0,0,0,0,24,24,24,24,24,24,24,24,20,20,9,2,2,22,22,22,22,22,22,22,22,22,22,13,3,13,21,20,11,20,23,23,24,12,0,0,24,4,22,19,19,16,24,16,5,16,2,24,24,24,24,24,24,24,24,20,20,18,21,22,23,23,23,23,23,23,19,16,7,11,8,17,17,11,21,21,12,12,11,11,16,16,16,16,3,22,18,4,7,1,0,0,7,6,1,6,16,14,1,20,0,20,7,18,0,24,14,24,12,12,3
regulatory_T_cells;bone_marrow_TRUE,20,17,25,25,25,25,25,25,25,14,12,12,11,20,4,0,20,12,14,14,2,21,11,23,22,20,9,0,8,17,11,0,0,0,0,0,0,22,22,25,25,25,25,25,25,20,20,8,0,0,21,21,21,21,21,21,21,21,21,21,11,1,19,23,20,11,20,21,21,22,19,0,3,20,10,22,22,22,22,23,18,9,10,8,24,24,24,24,24,24,24,24,20,20,19,20,24,23,23,23,23,23,23,21,22,7,9,11,21,21,19,21,21,22,22,11,20,22,22,22,22,1,24,21,3,9,1,0,0,10,4,1,5,22,17,1,21,1,20,16,19,1,22,8,22,20,20,6
sinusoidal_endothelial_cells;liver_TRUE,21,18,22,22,22,22,22,22,22,13,13,13,10,20,4,1,21,20,20,20,4,19,12,21,18,19,7,0,4,21,12,0,0,0,0,0,0,22,22,24,24,24,24,24,24,19,19,10,3,3,24,24,24,24,24,24,24,24,24,24,11,4,16,21,19,10,21,22,22,23,17,0,3,20,5,23,18,18,22,22,15,12,13,4,21,21,21,21,21,21,21,21,19,19,23,19,22,24,24,24,24,24,24,20,22,6,14,13,22,21,18,20,20,20,20,13,15,22,22,22,22,6,22,19,10,13,0,0,0,8,7,2,5,22,16,0,22,0,19,18,23,2,22,14,22,18,18,8
